id,class,abstract
5687,D,CNN CEO Chris Licht departs the network after a 15
861,U,A Hispanic Miami police officer shoots and kills a speeding black motorcyclist in the Overtown section of Miami
2291,U,John McCain secures the 2008 U.S. Republican Party presidential nomination after winning primary elections in Texas
4590,U,George Floyd protests: Major protests begin in the Minneapolis–Saint Paul (Twin Cities) area following the murder of George Floyd.
2833,U,Former Los Angeles Police Department detective Stephanie Lazarus is found guilty of a high-profile 1986 murder.
3413,U,Four months after Lester Holt was named interim weeknight anchor of NBC Nightly News in the wake of preceding anchor Brian Williams' suspension for his misrepresentation of certain events
5770,U,ExxonMobil announces it will acquire Pioneer Natural Resources in a $60 billion all-stock deal
418,U,San Francisco elects City Supervisor Harvey Milk
1019,D,Universal Studios Florida opens to the public.
45,D,Rudolph The Red Nosed Reindeer airs for the last time on NBC
3041,U,The Louisville Cardinals win the 2013 NCAA Men's Division I Basketball Tournament defeating the Michigan Wolverines by a score of 82
3738,D,President Trump visits the aircraft carrier
874,U,After protracted testimony
866,U,Joel Steinberg is convicted of manslaughter in the beating death of a 6-year-old child he was raising.
1637,U,April 1998 Birmingham tornado: An F5 tornado strikes the western portion of the Birmingham
3360,D,Texas Senator Ted Cruz announces his run for the Republican nomination in the 2016 presidential election.
128,U,The landmark postmodern novel Gravity's Rainbow by Thomas Pynchon is published.
4303,U,Interest rates on repurchase agreements (or "repos") in the United States experience a sudden and unexpected spike.
3057,U,Three women missing (Michele Knight
564,U,13 year old Lisa Ann Millican is murdered in Georgia after being abducted from a mall three days earlier by Alvin and Judith Neelley. She is tortured and raped
4396,D,Former Montana Governor Steve Bullock withdraws from the 2020 Democratic Party presidential primaries.
3986,D,Jim Bridenstine is confirmed as the next NASA administrator.
5410,U,FBI search of Mar-a-Lago: The Department of Justice wins its bid to unseal the search warrant against Donald Trump
5639,U,2023 Tennessee House of Representatives expulsions: The Republican-dominated Tennessee House of Representatives expels two Democrats who protested in favor of gun control reform; a vote to expel a third one failed.
5113,D,A recall election is held in California on whether Governor Gavin Newsom should remain in office
5054,D,A runoff election is held in Texas to fill a vacancy in its 6th congressional district due to the death of Ron Wright on February 7. Republican Jake Ellzey wins with 20
2128,U,U.S. President George W. Bush nominates Harriet Miers to replace Associate Justice Sandra Day O'Connor.
5861,U,Odysseus
462,D,Chrysler receives government loan guarantees upon the request of CEO Lee Iacocca.
2557,U,USA-212 lands at Vandenberg Air Force Base
3902,D,President Trump's ex-national security adviser Michael Flynn is charged with making a false statement to the FBI in January.
73,U,The Boston Bruins defeat the New York Rangers four games to two to win the Stanley Cup.
5973,D,The House of Representatives passes a bill which would defund certain offices if President Biden impedes any weapons shipments to Israel. The President is expected to veto the bill if it passes the Senate.
4543,U,Nationwide reported COVID-19 cases exceed 163
675,D,Jeopardy! begins its syndicated version
1186,D,The A Bunch of Munsch episode "The Paper Bag Princess" is first broadcast on Showtime for the Showtime's Fall 1992 lineup opposite of the series debut of American Heroes & Legends
2944,D,Arrow debuts on The CW.
3340,U,Police arrest suspected shooter Craig Stephen Hicks for killing a Muslim family of three in Chapel Hill
1417,D,1994 Fairchild Air Force Base B-52 crash: U.S. Air Force pilot Bud Holland crashes a B-52 in Fairchild Air Force Base
386,U,After campaigning by Anita Bryant and her anti-gay "Save Our Children" crusade
69,U,The X-rated animated movie Fritz the Cat is released.
3853,U,U.S. District Judge Orlando Garcia blocks Texas's enforcement of a sanctuary city law.
2058,D,Martin Luther King Jr. and Coretta Scott King receive the Congressional Gold Medal.
1938,D,The United Nations passes Resolution 1441 giving Iraqi President Saddam Hussein a final opportunity to cooperate with international weapons inspectors.
2673,U,The New York Times sexual assault case against former International Monetary Fund head Dominique Strauss-Kahn is on the verge of collapse due to concerns over the credibility of the alleged victim's testimony. A judge releases him from house arrest as prosecutors said that the maid had made false statements.
1376,U,Ali Lohan
1805,D,Mel Carnahan
3981,U,Facebook founder and CEO Mark Zuckerberg is questioned in a joint session of several US senate committees
4094,D,The perpetrator
5136,U,The president of the Sergeants Benevolent Association
2518,D,Omar Thornton goes on a killing spree at a Hartford Distributors plant in Manchester
5840,D,In E. Jean Carroll v. Donald J. Trump
2246,U,Mega Millions sets a new world record for the highest lottery jackpot of $370 million.
2574,D,Oklahoma and Wyoming join the other 22 states suing the federal government over the Patient Protection and Affordable Care Act.
304,D,The 48th Academy Awards ceremony
2699,U,Captain America: The First Avenger
509,U,The Staggers Rail Act is enacted
1377,U,Meghan Trainor
4254,D,Joaquín "El Chapo" Guzmán
1563,U,The Red River of the North breaks through dikes and floods Grand Forks
975,D,Time Warner is formed from the merger of Time Inc. and Warner Communications Inc.
696,D,Boxer Mike Tyson makes his professional debut in Albany
3146,U,At least five people die as the early 2014 North American cold wave begins.
4451,U,President Donald Trump and China's Vice Premier Liu He sign the U.S.
4009,D,The Kīlauea shield volcano on the Big Island of the state of Hawaii erupts from its summit
1513,U,Philadelphia police officer Lauretha Vaird is shot and later pronounced dead during a botched armed bank robbery by rapper Cool C. She becomes Philadelphia's first female police officer killed in the line of duty.
5955,U,The Federal Trade Commission approves ExxonMobil's acquisition of Pioneer Natural Resources for $60 billion after concessions.
4269,U,The largest U.S. immigration raids in a decade result in 680 arrests in Mississippi.
1641,U,Daniel V. Jones
2907,D,FBI has stopped assisting in DNS Changer Malware redirects; after this date Americans were told to visit the designated website to determine if their computers are infected.
5378,U,2022 monkeypox outbreak: New York Governor Kathy Hochul declares a state emergency over monkeypox
3446,D,Authorities in Waller County
1777,U,The NASDAQ Composite Index reaches an all-time high of 5
3193,U,A gunman identified as Ivan Lopez opens fire at the Fort Hood military base in Killeen
2661,U,The U.S. Supreme Court makes a controversial 9–0 decision that
3209,U,Donald Sterling
4428,U,Camille Schrier of Virginia wins the Miss America 2020 beauty pageant.
3659,D,President Obama presents details of a human mission to the planet Mars.
5287,U,The Forest Service admits that it started the two forest fires that escalated into the largest wildfire in New Mexico state history. Governor Michelle Lujan Grisham is subsequently compelled to demand the federal government to take full responsibility for the disaster.
630,U,Star 80 released: A film about the true story of Playboy Playmate of the Year Dorothy Stratten
5899,D,Boeing CEO Dave Calhoun announces he will step down at the end of the year after several incidents involving its planes in the past six years.
4883,D,The former Trump Plaza hotel in Atlantic City
250,U,The 47th Academy Awards ceremony
2257,U,The U.S. House of Representatives passes the Matthew Shepard Act. It is the first time that the House brings a gay rights bill to the floor for a vote.
4367,U,The 2019 United States elections are held.
3161,U,President Barack Obama delivers his annual State of the Union Address
2806,U,A federal appeals court upholds the district court decision that struck down California's ban on same-sex marriage.
655,U,1984 Summer Olympics boycott: The Soviet Union announces that it will boycott the 1984 Summer Olympics in Los Angeles
381,U,A 20-passenger S-61L helicopter topples sideways at takeoff from the roof of the Pan Am Building in Midtown Manhattan. Four passengers are killed by the turning rotors and a woman at street level is fatally struck by a fallen blade.
919,D,Actress Rebecca Schaeffer is murdered by obsessed fan Robert John Bardo
368,D,The Space Shuttle Enterprise test vehicle goes on its maiden "flight" while sitting on top of a Boeing 747
3534,U,Six people are found dead
1536,U,Twister is released in theaters to commercial success
579,U,The United States Environmental Protection Agency recommends the evacuation of Times Beach
